Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
10138,414.009003,171.619736,77.159386,0.893232,10425,0.566432,Osmancik
11440,425.752014,170.70784,87.128555,0.85994,11816,0.612158,Osmancik
10168,400.477997,162.562973,81.088905,0.866708,10424,0.623727,Osmancik
11910,427.278992,173.295441,88.562263,0.859552,12191,0.773377,Osmancik
11987,440.783997,180.047745,86.14135,0.878122,12299,0.687959,Osmancik
10472,403.691986,164.482437,81.675476,0.868002,10688,0.694798,Osmancik
10860,411.846008,165.193985,85.324776,0.85628,11212,0.751973,Osmancik
11242,427.252014,180.303482,80.252975,0.895481,11402,0.770211,Osmancik
9876,384.459991,156.164764,81.238869,0.854037,9999,0.632347,Osmancik
12058,433.390015,175.536026,88.451607,0.863765,12283,0.686049,Osmancik
10560,400.178986,168.269058,80.589066,0.877853,10691,0.637373,Osmancik
12837,448.274994,180.265244,92.162514,0.859426,13157,0.767763,Osmancik
11726,450.744995,189.093079,80.31675,0.905312,12061,0.556262,Osmancik
11639,434.605988,178.853333,84.306038,0.881936,11941,0.699543,Osmancik
12483,440.615997,176.643509,91.677307,0.854777,12747,0.620582,Osmancik
11660,433.30899,178.63858,84.486588,0.881091,11974,0.617912,Osmancik
12172,431.196014,175.638275,89.333488,0.86099,12368,0.602694,Osmancik
11795,446.18399,189.042877,80.708458,0.904284,12081,0.632813,Osmancik
11873,430.044006,176.729141,86.371246,0.87244,12086,0.604224,Osmancik
11657,432.565002,177.71994,84.210968,0.88061,11946,0.607864,Osmancik
10513,410.035004,165.656601,82.552536,0.866984,10789,0.725535,Osmancik
10499,408.729004,165.559372,82.358246,0.86749,10785,0.661313,Osmancik
10657,412.838989,171.124161,80.397842,0.882761,10879,0.724818,Osmancik
11176,427.333008,176.655853,82.132431,0.885348,11438,0.580873,Osmancik
9819,410.64801,172.621262,73.482002,0.904872,10096,0.588246,Osmancik
10349,408.075989,169.367722,79.004066,0.88454,10608,0.65733,Osmancik
11366,431.936005,179.071259,81.937553,0.889174,11737,0.606348,Osmancik
10536,397.498993,160.967911,83.698685,0.854184,10711,0.675385,Osmancik
11933,430.867004,178.962997,85.469978,0.878586,12118,0.798087,Osmancik
11512,414.600006,166.644196,88.626907,0.846849,11700,0.770549,Osmancik
10608,404.692993,161.589401,85.35479,0.849107,10895,0.708475,Osmancik
10061,393.382996,160.876907,80.609329,0.865411,10242,0.620054,Osmancik
9251,375.609009,151.824173,79.259468,0.852916,9431,0.627868,Osmancik
11088,421.157013,169.420944,85.375671,0.863747,11373,0.754132,Osmancik
10360,404.32901,165.859055,81.198029,0.871969,10556,0.676152,Osmancik
11857,434.088989,175.607285,87.405777,0.86733,12176,0.605196,Osmancik
11186,416.674988,166.876556,86.709511,0.854408,11537,0.76173,Osmancik
11112,429.653015,172.427139,83.923874,0.873558,11472,0.609211,Osmancik
12260,453.572998,193.161331,81.175537,0.90741,12508,0.574158,Osmancik
11599,431.056,171.997391,86.988449,0.862677,11913,0.77966,Osmancik
11531,445.739014,187.977097,79.080826,0.907203,11918,0.605429,Osmancik
11786,424.618988,171.843857,88.344162,0.857733,11946,0.624788,Osmancik
11003,417.05899,168.234329,85.018974,0.862908,11270,0.611278,Osmancik
11973,438.14801,178.088776,87.274246,0.871688,12367,0.627121,Osmancik
10187,409.356995,170.063614,77.550865,0.889974,10391,0.685393,Osmancik
11746,436.950012,185.253906,81.153961,0.898941,11926,0.589481,Osmancik
12163,435.497986,178.539154,87.814102,0.870681,12443,0.785419,Osmancik
11422,419.907013,168.031891,88.290703,0.850831,11687,0.618074,Osmancik
10971,407.355988,167.404663,84.579071,0.86298,11108,0.739635,Osmancik
9441,384.339996,164.226379,73.375168,0.894637,9566,0.724503,Osmancik
10925,437.259003,181.590942,77.657631,0.903944,11231,0.779578,Osmancik
11710,424.490997,173.790039,86.498947,0.867337,11880,0.732791,Osmancik
11337,417.270996,174.463196,83.505157,0.878011,11477,0.818083,Osmancik
11681,431.227997,183.796387,81.168015,0.897203,11857,0.591144,Osmancik
11465,434.13501,180.835083,82.004265,0.891269,11727,0.650607,Osmancik
12183,450.665985,189.073669,83.808586,0.896394,12432,0.81004,Osmancik
12008,440.518005,185.988663,83.024124,0.894837,12227,0.6994,Osmancik
10985,419.533997,171.952316,83.113884,0.875425,11253,0.586054,Osmancik
10979,417.363007,175.872437,80.277771,0.889747,11146,0.666849,Osmancik
10928,408.863007,168.128723,83.064178,0.869433,11113,0.626857,Osmancik
10409,391.57901,159.815323,83.152901,0.85398,10549,0.653298,Osmancik
11961,445.053009,182.443893,85.08979,0.88458,12370,0.612254,Osmancik
10351,408.996002,168.567886,78.961639,0.883503,10526,0.5941,Osmancik
12225,436.484009,172.72522,91.473282,0.848255,12537,0.646107,Osmancik
11550,420.837006,172.539368,85.411789,0.868877,11734,0.694695,Osmancik
10389,403.035004,164.524628,81.010201,0.870375,10664,0.60765,Osmancik
11240,438.513,186.479736,77.602562,0.909298,11492,0.565222,Osmancik
12019,439.725006,180.436813,85.929436,0.879321,12346,0.704018,Osmancik
11210,428.891998,181.873322,79.411407,0.899641,11456,0.631727,Osmancik
11184,419.475006,172.621506,83.550888,0.875061,11347,0.608653,Osmancik
10550,404.295013,160.470123,85.450035,0.846431,10846,0.779806,Osmancik
11544,421.846008,170.345825,87.417503,0.858283,11800,0.656506,Osmancik
12743,449.230011,180.944763,90.807716,0.864953,13044,0.619374,Osmancik
12711,458.733002,188.31543,86.860069,0.887271,13092,0.578298,Osmancik
11545,427.619995,167.412094,89.448921,0.845293,11925,0.632395,Osmancik
11253,422.877991,173.483734,84.126808,0.874555,11556,0.752005,Osmancik
9216,384.34201,163.291626,72.260796,0.896756,9352,0.624771,Osmancik
11814,428.014008,175.579376,86.321587,0.870799,12000,0.784983,Osmancik
9677,390.617004,160.353058,77.401505,0.875789,9913,0.765828,Osmancik
12010,428.140015,171.222183,90.103073,0.850339,12222,0.665743,Osmancik
11016,416.897003,174.627548,81.190216,0.885346,11149,0.586957,Osmancik
12152,454.212006,198.899597,78.323006,0.919204,12338,0.78547,Osmancik
10870,409.490997,169.20607,82.095322,0.874415,11030,0.670243,Osmancik
10546,428.545013,179.596619,77.146332,0.903041,10893,0.597643,Osmancik
10673,404.138,162.79039,84.196159,0.855861,10869,0.738923,Osmancik
10000,415.273987,180.151871,71.01284,0.919032,10176,0.542829,Osmancik
11486,420.852997,175.257507,83.864082,0.878077,11615,0.776501,Osmancik
12610,454.687012,185.648773,87.927132,0.880729,12934,0.597885,Osmancik
11973,436.183014,177.134171,87.458321,0.869609,12197,0.59889,Osmancik
11285,425.755005,175.424393,82.951385,0.881137,11525,0.750283,Osmancik
11588,428.727997,172.882584,86.257843,0.866637,11777,0.610055,Osmancik
12895,461.582001,189.032028,88.763908,0.882895,13267,0.767194,Osmancik
12152,447.916992,185.246307,85.785606,0.886312,12449,0.575379,Osmancik
9447,407.09201,173.822403,70.085938,0.91511,9698,0.582501,Osmancik
11700,436.928986,179.574844,83.983955,0.883897,11980,0.738543,Osmancik
11783,429.394989,172.837006,88.306053,0.859628,12031,0.733915,Osmancik
12070,432.868011,177.194397,87.376205,0.869967,12283,0.762765,Osmancik
11790,444.342987,184.422485,82.447609,0.894505,12103,0.596057,Osmancik
10962,415,170.098145,82.885666,0.873245,11152,0.620373,Osmancik
11587,423.188995,168.640381,88.728714,0.850397,11826,0.611709,Osmancik
10965,416.627014,171.809952,82.712288,0.876491,11167,0.660542,Osmancik
12093,440.437988,176.480484,88.960297,0.863657,12421,0.62226,Osmancik
11303,422.200012,168.055893,87.126083,0.855117,11569,0.764233,Osmancik
11165,424.161011,174.631531,82.316208,0.881935,11467,0.64211,Osmancik
12743,442.734985,181.139679,90.301186,0.86688,12899,0.725105,Osmancik
10697,407.807007,168.217834,81.617401,0.874409,10824,0.600281,Osmancik
11115,424.730011,177.785416,80.544945,0.891487,11318,0.734633,Osmancik
11251,422.117004,171.550842,84.839714,0.869152,11538,0.760614,Osmancik
10443,406.528992,164.568375,81.95932,0.867162,10722,0.77184,Osmancik
11359,420.872009,170.854721,85.415276,0.866066,11580,0.617471,Osmancik
12465,445.066986,177.529526,91.506241,0.856924,12882,0.761175,Osmancik
12500,444.845001,182.479797,88.281975,0.875184,12734,0.669022,Osmancik
11529,420.455994,168.257462,88.485497,0.85055,11748,0.710089,Osmancik
11481,419.066986,170.329559,86.684708,0.860812,11674,0.741667,Osmancik
11760,432.532013,176.143768,86.024048,0.872634,12055,0.63287,Osmancik
13344,469.528015,196.687897,87.381638,0.895895,13609,0.599138,Osmancik
11044,420.218994,165.992218,87.131516,0.851156,11328,0.612943,Osmancik
10705,414.334991,169.646896,81.655678,0.876541,10882,0.773483,Osmancik
10697,408.843994,163.875229,84.585052,0.856495,10995,0.758115,Osmancik
10735,421.488007,172.779373,80.167381,0.885842,11021,0.780954,Osmancik
11706,428.553986,175.849594,85.545837,0.873696,11944,0.622329,Osmancik
13443,469.45401,196.638016,87.979149,0.894326,13686,0.572262,Osmancik
10955,419.994995,172.931091,81.469666,0.882074,11147,0.614586,Osmancik
12915,456.144989,181.748444,92.096565,0.862107,13284,0.605997,Osmancik
9945,396.708008,166.423523,76.664719,0.887576,10085,0.601998,Osmancik
10121,405.709015,168.877106,77.086632,0.889741,10373,0.743535,Osmancik
11445,426.181,172.977371,86.00354,0.867639,11734,0.611378,Osmancik
11601,435.557007,187.091858,79.526787,0.905161,11757,0.720112,Osmancik
11358,421.821991,171.416077,85.978157,0.865114,11637,0.643331,Osmancik
11184,416.924988,171.377396,83.964493,0.871757,11349,0.649402,Osmancik
10993,422.515015,174.536362,80.967949,0.885886,11179,0.664913,Osmancik
12876,445.763,177.982819,93.841003,0.849712,13200,0.729932,Osmancik
11393,428.278992,177.331696,82.805229,0.884283,11627,0.694018,Osmancik
9975,393.188995,161.056641,79.77388,0.868713,10162,0.774517,Osmancik
12473,440.925995,180.645676,88.560081,0.871586,12673,0.629854,Osmancik
11593,442.670013,189.767441,78.483757,0.910468,11806,0.630671,Osmancik
10788,402.334991,160.868637,86.554024,0.842918,10961,0.762349,Osmancik
9322,385.415985,157.351456,76.352341,0.874384,9566,0.636531,Osmancik
10819,409.149994,164.464386,84.923325,0.85637,10988,0.718107,Osmancik
11669,417.841003,170.127747,87.807274,0.856513,11847,0.769774,Osmancik
13029,460.416992,184.947891,91.331963,0.869561,13410,0.761574,Osmancik
9495,386.589996,160.572449,75.855179,0.881382,9640,0.668945,Osmancik
10645,417.802002,172.544586,79.692154,0.886951,10838,0.614217,Osmancik
10880,394.644989,153.794815,90.988182,0.806216,11057,0.747766,Osmancik
12198,440.200989,180.956604,86.973282,0.876923,12412,0.600295,Osmancik
12309,434.375,179.001678,88.097229,0.870506,12462,0.680695,Osmancik
12067,438.881989,177.977646,87.737801,0.870046,12423,0.667312,Osmancik
11422,429.204987,178.558975,82.387543,0.887191,11668,0.685594,Osmancik
10293,413.286987,171.638947,77.050964,0.893575,10560,0.589384,Osmancik
12715,462.617004,197.493637,82.394753,0.908814,12924,0.682721,Osmancik
11993,427.539001,168.498367,91.95948,0.837942,12286,0.639286,Osmancik
11932,436.759003,178.316559,86.78894,0.873562,12152,0.599899,Osmancik
12282,430.760986,173.742249,90.918602,0.852151,12484,0.664395,Osmancik
10638,407.207001,168.552124,81.188492,0.876346,10834,0.675815,Osmancik
11578,431.506012,181.234512,82.666428,0.889913,11747,0.619012,Osmancik
11944,424.546997,171.615524,89.762138,0.852307,12177,0.627212,Osmancik
10074,397.39801,166.989609,77.151009,0.886874,10249,0.703983,Osmancik
11247,418.082001,174.796539,82.575958,0.881378,11407,0.788267,Osmancik
11562,424.971008,174.394775,85.486755,0.871615,11739,0.755291,Osmancik
12989,450.238007,182.6436,91.990929,0.8639,13259,0.638029,Osmancik
12558,453.229004,192.45639,84.111427,0.899441,12747,0.786842,Osmancik
7551,369.063995,163.408829,59.532406,0.931275,7723,0.756462,Osmancik
11353,418.505005,166.986008,87.75209,0.85079,11587,0.641412,Osmancik
9371,394.428009,169.184082,70.8647,0.90805,9528,0.777999,Osmancik
10878,410.721985,168.797806,82.686569,0.871804,11079,0.689441,Osmancik
11322,415.885986,169.723618,85.804352,0.862795,11512,0.614258,Osmancik
10586,423.746002,181.404663,75.151207,0.910152,10760,0.788529,Osmancik
11428,418.61499,168.178986,87.298347,0.854726,11589,0.628292,Osmancik
9908,400.998993,170.604874,74.514404,0.899575,10075,0.586099,Osmancik
12273,441.19101,182.099152,86.593506,0.8797,12469,0.620978,Osmancik
10482,402.520996,164.54213,82.027786,0.866877,10679,0.618115,Osmancik
12228,441.156006,176.110352,90.81321,0.856793,12587,0.692962,Osmancik
12074,435.078003,181.390305,85.691116,0.881377,12257,0.699091,Osmancik
9360,399.391998,171.010178,70.231064,0.911778,9533,0.692308,Osmancik
11447,419.619995,163.920532,91.274147,0.830634,11831,0.732983,Osmancik
10949,417.406006,168.076447,84.67337,0.863833,11280,0.619638,Osmancik
13808,466.778015,190.807831,93.226547,0.872514,14023,0.623696,Osmancik
12261,457.511993,201.017929,78.158127,0.921317,12431,0.812417,Osmancik
11496,440.468994,185.722565,79.855721,0.902842,11759,0.750931,Osmancik
10638,407.662994,166.207626,82.364235,0.868579,10912,0.649451,Osmancik
11835,418.713013,168.209824,90.158661,0.844225,12025,0.665486,Osmancik
10083,402.932007,169.02681,76.9823,0.890264,10283,0.644611,Osmancik
12780,437.028992,175.116821,93.660583,0.844949,12940,0.706311,Osmancik
12802,457.661011,192.062973,85.541496,0.89534,13001,0.756351,Osmancik
10589,439.708008,191.70488,71.421181,0.928009,10817,0.510953,Osmancik
11502,429.742004,178.263748,83.293793,0.884125,11715,0.773608,Osmancik
12415,438.996002,181.108887,88.233978,0.873297,12586,0.601619,Osmancik
14217,472.315002,196.744476,92.903786,0.881489,14426,0.599873,Osmancik
10842,434.27301,179.434875,79.007355,0.897845,11251,0.545784,Osmancik
12003,433.520996,178.550385,86.432732,0.875024,12171,0.766475,Osmancik
11630,425.516998,173.09642,87.192871,0.863864,11766,0.781691,Osmancik
12267,429.694,171.370636,92.458015,0.841972,12520,0.775901,Osmancik
10297,397.125,160.827591,82.358513,0.858931,10488,0.784713,Osmancik
10821,418.002014,176.558228,79.087715,0.894063,10986,0.590408,Osmancik
11393,415.799988,164.910431,88.904243,0.842238,11638,0.695543,Osmancik
11901,436.140991,174.572891,88.446884,0.862153,12172,0.583097,Osmancik
11759,429.338013,169.328918,89.802452,0.847783,12011,0.670487,Osmancik
12573,444.960999,180.371506,89.742386,0.86744,12827,0.662923,Osmancik
12325,454.049011,192.695053,82.55291,0.903583,12583,0.786033,Osmancik
13443,459.730988,188.01236,92.694824,0.870015,13707,0.74201,Osmancik
12171,431.949005,174.38002,90.050575,0.856345,12366,0.618822,Osmancik
13580,460.549011,192.759613,90.224045,0.883694,13753,0.794152,Osmancik
11681,422.049011,174.085754,85.920319,0.869716,11832,0.60902,Osmancik
12110,421.954987,164.965958,94.69146,0.818851,12319,0.661098,Osmancik
12666,453.677002,191.364746,85.135948,0.895586,12866,0.670159,Osmancik
11623,427.470001,178.89151,83.560081,0.884205,11798,0.626239,Osmancik
10727,406.453003,168.963715,81.323868,0.876551,10868,0.797784,Osmancik
13683,461.567993,189.245331,93.113167,0.870582,13944,0.626511,Osmancik
14142,470.713013,180.698578,101.76226,0.826348,14709,0.702743,Osmancik
12808,466.924011,197.174667,83.793297,0.905207,13186,0.543726,Osmancik
13923,462.700012,189.525711,94.525215,0.866748,14186,0.729947,Osmancik
11488,416.377991,170.4048,86.138885,0.862829,11663,0.753213,Osmancik
13347,461.872009,193.527359,88.687103,0.888815,13536,0.777027,Osmancik
9741,430.559998,180.066284,71.174492,0.918566,10204,0.7646,Osmancik
12708,437.45401,174.358124,93.847748,0.842787,12893,0.643443,Osmancik
12448,443.968994,187.102936,85.649529,0.889072,12621,0.625842,Osmancik
10719,418.670013,175.008362,78.831078,0.892806,10983,0.636898,Osmancik
11353,418.756012,169.480072,86.202682,0.860985,11510,0.62297,Osmancik
12382,453.602997,190.128616,83.850166,0.897498,12605,0.638313,Osmancik
12657,455.182007,189.770935,85.688736,0.892252,12926,0.767556,Osmancik
11232,427.429993,180.437195,80.565605,0.894783,11424,0.598785,Osmancik
11206,427.139008,171.675919,84.989067,0.868861,11588,0.608757,Osmancik
12278,453.692993,184.050156,86.660088,0.882213,12601,0.629835,Osmancik
12547,434.937012,174.37941,92.454018,0.84788,12856,0.779317,Osmancik
10910,445.273987,190.248047,73.878754,0.921521,11229,0.627878,Osmancik
10213,430.044006,187.314392,69.94136,0.927674,10392,0.563445,Osmancik
12557,443.01001,177.728775,91.599442,0.856956,12896,0.639293,Osmancik
12193,436.285004,182.627289,85.255608,0.884348,12336,0.683081,Osmancik
10577,402.170013,162.591019,83.963364,0.856342,10771,0.760716,Osmancik
12095,444.033997,186.067673,83.808807,0.892816,12290,0.699942,Osmancik
11879,446.143005,187.910233,81.590919,0.900816,12095,0.652692,Osmancik
12784,448.346985,186.11673,88.228851,0.880497,12937,0.60473,Osmancik
13172,450.290009,178.618118,95.820717,0.843928,13499,0.636329,Osmancik
12532,454.066986,186.862595,87.042526,0.884885,12888,0.630731,Osmancik
11962,429.181,175.887848,87.968544,0.865945,12152,0.785681,Osmancik
12890,462.802002,190.343475,87.718559,0.887481,13227,0.585696,Osmancik
13328,462.256012,187.22998,91.637375,0.872038,13606,0.609838,Osmancik
11811,427.751007,170.102051,89.35463,0.850917,12066,0.64541,Osmancik
13426,460.22699,187.6689,91.776451,0.872265,13666,0.652698,Osmancik
11511,438.972992,182.594376,81.359184,0.895245,11806,0.656908,Osmancik
11810,444.35199,187.807388,80.46891,0.903558,11977,0.573078,Osmancik
12974,460.303986,192.931046,86.724136,0.893276,13232,0.59593,Osmancik
12726,455.346008,188.777786,86.939911,0.887638,13010,0.768478,Osmancik
11644,444.631012,186.58461,80.908661,0.901091,11850,0.606964,Osmancik
12317,442.809998,179.335327,88.763847,0.868916,12589,0.660606,Osmancik
11711,423.937012,175.11882,85.908127,0.871401,11866,0.810562,Osmancik
12604,452.725006,182.716812,89.784996,0.87094,12945,0.737076,Osmancik
11929,439.895996,177.005478,87.950287,0.86782,12262,0.591716,Osmancik
10911,424.557007,173.753754,81.323387,0.883708,11135,0.649464,Osmancik
11585,428.372986,171.561981,87.440521,0.860368,11939,0.608904,Osmancik
11492,419.296997,165.42955,89.531464,0.84089,11747,0.787339,Osmancik
12434,450.496002,176.910126,91.678093,0.855248,12847,0.612392,Osmancik
12503,446.311005,177.337372,91.158768,0.857765,12777,0.629367,Osmancik
11665,430.440002,172.601288,87.705223,0.861276,11972,0.610222,Osmancik
11183,414.348999,170.649384,83.88195,0.870852,11321,0.616993,Osmancik
11850,440.86499,178.622437,86.16687,0.875953,12201,0.78373,Osmancik
13410,464.776001,186.428986,93.294456,0.865778,13894,0.716691,Osmancik
11031,421.290985,172.667358,82.596184,0.878167,11298,0.728792,Osmancik
11757,441.242004,182.595856,82.916397,0.890952,11967,0.60172,Osmancik
11199,421.042999,170.691116,85.023941,0.86711,11405,0.803372,Osmancik
10326,427.725006,174.47438,77.733734,0.895267,10691,0.607055,Osmancik
12831,446.631012,181.87178,90.233871,0.868243,13061,0.669956,Osmancik
12085,431.208008,168.88475,92.549568,0.836476,12279,0.702575,Osmancik
13012,466.118988,196.227112,85.119743,0.901018,13242,0.581932,Osmancik
9236,394.341003,160.928894,74.24968,0.887202,9465,0.577394,Osmancik
11679,417.825012,170.567993,87.636635,0.857914,11853,0.794328,Osmancik
11145,421.243011,170.030701,84.577492,0.867507,11376,0.63613,Osmancik
14414,476.321014,194.859756,94.985947,0.873146,14664,0.663873,Osmancik
12876,448.441986,179.540497,92.545502,0.856915,13229,0.704762,Osmancik
11840,432.384003,175.836884,86.647781,0.870158,12032,0.62576,Osmancik
10457,402.062988,157.9617,85.704109,0.840015,10719,0.677091,Osmancik
11243,419.027008,168.205078,86.014023,0.859364,11421,0.637647,Osmancik
11080,424.769012,175.181686,81.335503,0.885682,11337,0.582912,Osmancik
12908,462.209991,185.850937,89.3881,0.876739,13199,0.727703,Osmancik
12308,436.640015,174.938446,90.616173,0.855387,12544,0.686524,Osmancik
11831,428.700989,167.416641,92.253143,0.834479,12116,0.773268,Osmancik
12025,447.22699,184.914642,84.147972,0.890459,12373,0.647027,Osmancik
12758,451.369995,180.739441,91.564651,0.862175,13170,0.649064,Osmancik
10702,409.265991,160.70015,85.870316,0.845263,10990,0.686026,Osmancik
11732,441.122986,176.48349,86.192467,0.872626,12076,0.63747,Osmancik
11898,420.778992,166.078461,92.475777,0.830633,12133,0.762497,Osmancik
10187,404.967987,160.22644,82.329002,0.857893,10489,0.616273,Osmancik
12205,438.355988,174.43573,90.326477,0.855489,12491,0.618476,Osmancik
14186,490.713989,198.142212,92.535049,0.88425,14721,0.593681,Osmancik
10497,417.506012,169.240204,80.122292,0.880835,10753,0.581616,Osmancik
11884,434.839996,172.126083,89.208092,0.855216,12184,0.629583,Osmancik
10952,421.105011,176.872131,79.622292,0.892944,11105,0.581008,Osmancik
12792,443.72699,179.130264,92.190392,0.857397,13044,0.794189,Osmancik
12512,454.51001,186.950836,86.575417,0.88631,12817,0.571324,Osmancik
11814,424.532013,172.855957,87.35524,0.862906,11970,0.738144,Osmancik
12376,455.733002,188.824341,85.174629,0.892484,12702,0.563955,Osmancik
10917,420.911011,176.430954,80.175125,0.890784,11128,0.65908,Osmancik
12293,445.687012,181.879166,87.027679,0.878092,12524,0.776367,Osmancik
11191,431.057007,184.311676,78.078064,0.90584,11358,0.785885,Osmancik
12364,442.855011,175.357391,91.606026,0.852703,12679,0.617891,Osmancik
10651,411.002991,167.180099,82.506523,0.869735,10893,0.675054,Osmancik
11515,425.498993,177.835205,83.026237,0.884325,11672,0.80773,Osmancik
12670,462.914001,190.205093,86.215233,0.891371,13047,0.7132,Osmancik
13166,465.96701,195.905411,86.005898,0.898479,13383,0.658004,Osmancik
11501,428.502991,180.488785,81.40831,0.892502,11676,0.676529,Osmancik
11303,423.954987,173.83696,83.376488,0.877474,11527,0.619682,Osmancik
11508,429.20401,178.314011,83.022781,0.884996,11772,0.788435,Osmancik
12502,431.312988,172.898132,92.565331,0.844615,12679,0.808145,Osmancik
10296,415.751007,172.33287,77.060745,0.894453,10514,0.610894,Osmancik
11299,429.438995,174.44162,84.423386,0.875088,11663,0.613376,Osmancik
10231,404.364014,159.639267,82.993828,0.854237,10640,0.629988,Osmancik
11097,436.144989,182.742859,78.440475,0.903191,11472,0.628868,Osmancik
9127,381.878998,160.804657,72.844658,0.89151,9260,0.589561,Osmancik
11014,413.440002,165.745209,86.554665,0.852814,11182,0.582628,Osmancik
12709,446.204987,180.197418,90.736259,0.863973,12958,0.626244,Osmancik
13154,451.562012,179.953598,94.313812,0.851656,13428,0.650222,Osmancik
14104,467.800995,189.494904,95.647011,0.863267,14409,0.789698,Osmancik
12906,449.790985,180.675888,92.468224,0.85911,13278,0.63592,Osmancik
10533,411.013,168.518326,80.829445,0.877461,10834,0.636974,Osmancik
12416,441.928009,175.214722,91.560616,0.852601,12738,0.629168,Osmancik
9802,412.368988,176.165573,71.482803,0.913975,9991,0.56695,Osmancik
13003,478.587006,197.88121,85.531593,0.90176,13402,0.588851,Osmancik
10148,408.227997,168.725357,77.143326,0.889358,10409,0.583252,Osmancik
10085,404.679993,168.401062,77.304375,0.888411,10342,0.571712,Osmancik
10462,415.773987,169.772064,80.691597,0.879827,10789,0.745847,Osmancik
11459,435.453003,175.306442,85.231819,0.873854,11833,0.583898,Osmancik
12408,437.014008,179.741165,88.829605,0.869343,12598,0.636928,Osmancik
10949,420.170013,176.249527,79.890923,0.891367,11132,0.579006,Osmancik
11241,417.158997,169.247787,85.458786,0.863159,11390,0.628691,Osmancik
11937,427.334991,172.931641,88.591911,0.85881,12111,0.772321,Osmancik
9994,406.643005,173.098511,74.465157,0.902739,10123,0.807009,Osmancik
11203,424.803986,176.501343,82.420845,0.884273,11406,0.575753,Osmancik
12311,446.175995,182.649033,86.829353,0.879776,12608,0.690892,Osmancik
11999,440.669006,176.701904,88.940865,0.864089,12483,0.646846,Osmancik
11029,415.048004,176.214767,80.014053,0.890965,11182,0.630589,Osmancik
10527,403.347992,163.069244,83.840187,0.857707,10725,0.635036,Osmancik
12271,443.786987,179.837692,87.741692,0.872903,12510,0.623526,Osmancik
11623,424.359009,167.403992,90.133011,0.842679,11990,0.760269,Osmancik
11549,432.622986,170.75679,88.049553,0.856804,11910,0.622252,Osmancik
11872,429.537994,180.083862,84.377541,0.883439,12041,0.640449,Osmancik
11717,430.917999,174.640335,86.092323,0.870047,11948,0.651487,Osmancik
11543,428.60199,175.370682,85.058243,0.874503,11859,0.671066,Osmancik
9598,397,172.00679,72.283646,0.907414,9766,0.796845,Osmancik
11770,429.244995,177.57814,85.313187,0.877035,11938,0.592499,Osmancik
10481,413.721985,174.164627,77.660294,0.895082,10648,0.806479,Osmancik
11318,427.756012,175.574661,83.88063,0.878496,11628,0.589479,Osmancik
10871,416.537994,171.44371,82.227303,0.877478,11156,0.60084,Osmancik
10453,411.447998,175.732193,76.618523,0.899949,10589,0.805626,Osmancik
11087,432.382996,177.498978,80.544197,0.891117,11380,0.594637,Osmancik
12593,432.18399,171.484695,93.925026,0.836664,12785,0.663768,Osmancik
9878,406.977997,169.366714,74.977592,0.896673,10098,0.581332,Osmancik
11734,430.279999,181.887299,82.555023,0.891063,11875,0.799428,Osmancik
11835,431.033997,180.461838,84.144409,0.884641,12016,0.633023,Osmancik
11699,434.891998,178.229691,85.452148,0.877569,12005,0.588925,Osmancik
10921,425.011993,175.638321,80.60688,0.888469,11271,0.770441,Osmancik
12544,437.269012,175.672089,91.524345,0.853559,12753,0.788138,Osmancik
10662,415.269989,172.575027,79.809669,0.886638,10945,0.72501,Osmancik
10984,416.997986,171.717651,82.506721,0.877006,11199,0.747058,Osmancik
12573,461.466003,192.903351,84.572075,0.898772,12893,0.550433,Osmancik
12318,442.587006,189.564438,83.203926,0.898525,12495,0.651746,Osmancik
12563,457.363007,183.511429,88.70047,0.875427,12877,0.59349,Osmancik
12024,432.419006,172.906174,89.97197,0.853952,12323,0.62723,Osmancik
12062,432.623993,175.896805,88.783043,0.863268,12318,0.615911,Osmancik
11889,428.696991,173.631348,88.43959,0.860558,12113,0.610946,Osmancik
12076,443.992004,181.711487,85.55835,0.882215,12329,0.647889,Osmancik
12746,446.134003,182.341049,89.760506,0.870444,12993,0.809167,Osmancik
10858,412.21701,166.962326,84.06575,0.863994,11171,0.792902,Osmancik
11723,427.625,175.984222,85.708336,0.873389,11916,0.802066,Osmancik
11302,418.95401,172.089905,84.016426,0.872725,11501,0.620035,Osmancik
11176,418.056,171.315582,83.939491,0.871739,11387,0.797033,Osmancik
8992,377.332001,158.278915,73.05545,0.887108,9105,0.594512,Osmancik
11123,426.855988,181.081802,79.000984,0.899815,11362,0.762058,Osmancik
8709,383.527008,164.193893,67.932884,0.910397,8873,0.767989,Osmancik
10458,396.09201,161.551849,83.170044,0.857299,10642,0.695577,Osmancik
9854,397.066986,169.153229,74.632233,0.897403,9992,0.72392,Osmancik
10863,411.622009,168.271423,83.165276,0.86933,11057,0.702834,Osmancik
12148,440.619995,184.953308,84.697853,0.888982,12328,0.634294,Osmancik
11014,411.217987,167.131714,85.078613,0.860736,11185,0.696604,Osmancik
10617,425.475006,180.49881,76.529877,0.905666,10911,0.771809,Osmancik
11548,433.513,176.978088,84.347107,0.879122,11821,0.688159,Osmancik
12431,437.657013,178.194199,89.486519,0.86476,12657,0.735562,Osmancik
9577,403.17099,174.982208,70.267632,0.915828,9769,0.627095,Osmancik
